Time,Axial Accel (Gs),[Altitude (Baro-Ft-AGL)],
15.2638,-0.25053,2104.347561,641.5693783
15.265,-0.25053,2104.347561,641.5693783
15.2662,-0.25053,2104.347561,641.5693783
15.2675,-0.25053,2104.347561,641.5693783
15.2688,-0.34876,2104.347561,641.5693783
15.27,-0.34876,2104.347561,641.5693783
15.2712,-0.25053,2104.347561,641.5693783
15.2725,-0.25053,2104.347561,641.5693783
15.2738,-0.34876,2104.347561,641.5693783
15.275,-0.34876,2104.347561,641.5693783
15.2762,-0.25053,2104.347561,641.5693783
15.2775,-0.25053,2104.347561,641.5693783
15.2788,-0.25053,2104.347561,641.5693783
15.28,-0.25053,2104.347561,641.5693783
15.2812,-0.25053,2104.347561,641.5693783
15.2825,-0.25053,2104.347561,641.5693783
15.2837,-0.25053,2104.347561,641.5693783
15.285,-0.25053,2104.347561,641.5693783
15.2863,-0.25053,2104.347561,641.5693783
15.2875,-0.25053,2104.347561,641.5693783
15.2887,-0.25053,2104.347561,641.5693783
15.29,-0.25053,2104.347561,641.5693783
15.2913,-0.34876,2104.347561,641.5693783
15.2925,-0.34876,2104.347561,641.5693783
15.2937,-0.34876,2104.347561,641.5693783
15.295,-0.34876,2109.091463,643.0156901
15.2963,-0.25053,2109.091463,643.0156901
15.2975,-0.25053,2109.091463,643.0156901
15.2987,-0.25053,2109.091463,643.0156901
15.3,-0.25053,2109.091463,643.0156901
15.3013,-0.25053,2109.091463,643.0156901
15.3013,-0.25053,2109.091463,643.0156901
15.3013,-0.25053,2109.091463,643.0156901
15.3025,-0.25053,2109.091463,643.0156901
15.3038,-0.25053,2109.091463,643.0156901
15.305,-0.25053,2109.091463,643.0156901
15.3062,-0.25053,2109.091463,643.0156901
15.3075,-0.25053,2109.091463,643.0156901
15.3088,-0.1523,2109.091463,643.0156901
15.31,-0.1523,2109.091463,643.0156901
15.3112,-0.25053,2109.091463,643.0156901
15.3125,-0.25053,2109.091463,643.0156901
15.3138,-0.1523,2109.091463,643.0156901
15.315,-0.1523,2109.091463,643.0156901
15.3162,-0.1523,2109.091463,643.0156901
15.3175,-0.1523,2109.091463,643.0156901
15.3188,-0.1523,2109.091463,643.0156901
15.32,-0.1523,2109.091463,643.0156901
15.3212,-0.05407,2109.091463,643.0156901
15.3225,-0.05407,2109.091463,643.0156901
15.3237,-0.05407,2109.091463,643.0156901
15.325,-0.05407,2109.091463,643.0156901
15.3263,-0.1523,2109.091463,643.0156901
15.3275,-0.1523,2109.091463,643.0156901
15.3287,-0.1523,2109.091463,643.0156901
15.33,-0.1523,2109.091463,643.0156901
15.3313,-0.25053,2109.091463,643.0156901
15.3325,-0.25053,2109.091463,643.0156901
15.3337,-0.1523,2109.091463,643.0156901
15.335,-0.1523,2109.091463,643.0156901
15.3363,-0.25053,2109.091463,643.0156901
15.3375,-0.25053,2109.091463,643.0156901
15.3387,-0.1523,2109.091463,643.0156901
15.34,-0.1523,2109.091463,643.0156901
15.3413,-0.1523,2109.091463,643.0156901
15.3425,-0.1523,2109.091463,643.0156901
15.3438,-0.1523,2109.091463,643.0156901
15.345,-0.1523,2113.362805,644.3179283
15.3462,-0.1523,2113.362805,644.3179283
15.3475,-0.1523,2113.362805,644.3179283
15.3488,-0.1523,2113.362805,644.3179283
15.35,-0.1523,2113.362805,644.3179283
15.3512,-0.1523,2113.362805,644.3179283
15.3512,-0.1523,2113.362805,644.3179283
15.3512,-0.1523,2113.362805,644.3179283
15.3525,-0.1523,2113.362805,644.3179283
15.3538,-0.1523,2113.362805,644.3179283
15.355,-0.1523,2113.362805,644.3179283
15.3562,-0.1523,2113.362805,644.3179283
15.3575,-0.1523,2113.362805,644.3179283
15.3588,-0.1523,2113.362805,644.3179283
15.36,-0.1523,2113.362805,644.3179283
15.3612,-0.1523,2113.362805,644.3179283
15.3625,-0.1523,2113.362805,644.3179283
15.3638,-0.25053,2113.362805,644.3179283
15.365,-0.25053,2113.362805,644.3179283
15.3663,-0.25053,2113.362805,644.3179283
15.3675,-0.25053,2113.362805,644.3179283
15.3687,-0.25053,2113.362805,644.3179283
15.37,-0.25053,2113.362805,644.3179283
15.3713,-0.25053,2113.362805,644.3179283
15.3725,-0.25053,2113.362805,644.3179283
15.3737,-0.25053,2113.362805,644.3179283
15.375,-0.25053,2113.362805,644.3179283
15.3763,-0.25053,2113.362805,644.3179283
15.3775,-0.25053,2113.362805,644.3179283
15.3787,-0.25053,2113.362805,644.3179283
15.38,-0.25053,2113.362805,644.3179283
15.3813,-0.25053,2113.362805,644.3179283
15.3825,-0.25053,2113.362805,644.3179283
15.3837,-0.25053,2113.362805,644.3179283
15.385,-0.25053,2113.362805,644.3179283
15.3862,-0.25053,2113.362805,644.3179283
15.3875,-0.25053,2113.362805,644.3179283
15.3888,-0.1523,2113.362805,644.3179283
15.39,-0.1523,2113.362805,644.3179283
15.3912,-0.1523,2113.362805,644.3179283
15.3925,-0.1523,2113.362805,644.3179283
15.3938,-0.1523,2113.362805,644.3179283
15.395,-0.1523,2117.637195,645.6210961
15.3962,-0.1523,2117.637195,645.6210961
15.3975,-0.1523,2117.637195,645.6210961
15.3988,-0.1523,2117.637195,645.6210961
15.4,-0.1523,2117.637195,645.6210961
15.4012,-0.1523,2117.637195,645.6210961
15.4012,-0.1523,2117.637195,645.6210961
15.4012,-0.1523,2117.637195,645.6210961
15.4025,-0.1523,2117.637195,645.6210961
15.4038,-0.25053,2117.637195,645.6210961
15.405,-0.25053,2117.637195,645.6210961
15.4062,-0.1523,2117.637195,645.6210961
15.4075,-0.1523,2117.637195,645.6210961
15.4087,-0.1523,2117.637195,645.6210961
15.41,-0.1523,2117.637195,645.6210961
15.4113,-0.1523,2117.637195,645.6210961
15.4125,-0.1523,2117.637195,645.6210961
15.4137,-0.1523,2117.637195,645.6210961
15.415,-0.1523,2117.637195,645.6210961
15.4163,-0.1523,2117.637195,645.6210961
15.4175,-0.1523,2117.637195,645.6210961
15.4187,-0.05407,2117.637195,645.6210961
15.42,-0.05407,2117.637195,645.6210961
15.4213,-0.05407,2117.637195,645.6210961
15.4225,-0.05407,2117.637195,645.6210961
15.4237,-0.05407,2117.637195,645.6210961
15.425,-0.05407,2117.637195,645.6210961
15.4263,-0.05407,2117.637195,645.6210961
15.4275,-0.05407,2117.637195,645.6210961
15.4288,-0.05407,2117.637195,645.6210961
15.43,-0.05407,2117.637195,645.6210961
15.4312,-0.05407,2117.637195,645.6210961
15.4325,-0.05407,2117.637195,645.6210961
15.4338,-0.05407,2117.637195,645.6210961
15.435,-0.05407,2117.637195,645.6210961
15.4362,-0.1523,2117.637195,645.6210961
15.4375,-0.1523,2117.637195,645.6210961
15.4388,-0.1523,2117.637195,645.6210961
15.44,-0.1523,2117.637195,645.6210961
15.4412,-0.1523,2117.637195,645.6210961
15.4425,-0.1523,2117.637195,645.6210961
15.4438,-0.1523,2117.637195,645.6210961
15.445,-0.1523,2122.387195,647.0692668
15.4462,-0.1523,2122.387195,647.0692668
15.4475,-0.1523,2122.387195,647.0692668
15.4487,-0.1523,2122.387195,647.0692668
15.45,-0.1523,2122.387195,647.0692668
15.4513,-0.1523,2122.387195,647.0692668
15.4513,-0.1523,2122.387195,647.0692668
15.4513,-0.1523,2122.387195,647.0692668
15.4525,-0.1523,2122.387195,647.0692668
15.4537,-0.1523,2122.387195,647.0692668
15.455,-0.1523,2122.387195,647.0692668
15.4563,-0.1523,2122.387195,647.0692668
15.4575,-0.1523,2122.387195,647.0692668
15.4587,-0.1523,2122.387195,647.0692668
15.46,-0.1523,2122.387195,647.0692668
15.4613,-0.1523,2122.387195,647.0692668
15.4625,-0.1523,2122.387195,647.0692668
15.4637,-0.1523,2122.387195,647.0692668
15.465,-0.1523,2122.387195,647.0692668
15.4663,-0.1523,2122.387195,647.0692668
15.4675,-0.1523,2122.387195,647.0692668
15.4688,-0.1523,2122.387195,647.0692668
15.47,-0.1523,2122.387195,647.0692668
15.4712,-0.1523,2122.387195,647.0692668
15.4725,-0.1523,2122.387195,647.0692668
15.4738,-0.1523,2122.387195,647.0692668
15.475,-0.1523,2122.387195,647.0692668
15.4762,-0.1523,2122.387195,647.0692668
15.4775,-0.1523,2122.387195,647.0692668
15.4788,-0.1523,2122.387195,647.0692668
15.48,-0.1523,2122.387195,647.0692668
15.4812,-0.1523,2122.387195,647.0692668
15.4825,-0.1523,2122.387195,647.0692668
15.4838,-0.1523,2122.387195,647.0692668
15.485,-0.1523,2122.387195,647.0692668
15.4862,-0.1523,2122.387195,647.0692668
15.4875,-0.1523,2122.387195,647.0692668
15.4888,-0.1523,2122.387195,647.0692668
15.49,-0.1523,2122.387195,647.0692668
15.4913,-0.1523,2122.387195,647.0692668
15.4925,-0.1523,2122.387195,647.0692668
15.4937,-0.1523,2122.387195,647.0692668
15.495,-0.1523,2126.667683,648.3742936
15.4963,-0.1523,2126.667683,648.3742936
15.4975,-0.1523,2126.667683,648.3742936
15.4987,-0.05407,2126.667683,648.3742936
15.5,-0.05407,2126.667683,648.3742936
15.5013,-0.05407,2126.667683,648.3742936
15.5013,-0.05407,2126.667683,648.3742936
15.5013,-0.05407,2126.667683,648.3742936
15.5025,-0.05407,2126.667683,648.3742936
15.5037,-0.05407,2126.667683,648.3742936
15.505,-0.05407,2126.667683,648.3742936
15.5063,-0.05407,2126.667683,648.3742936
15.5075,-0.05407,2126.667683,648.3742936
15.5087,-0.1523,2126.667683,648.3742936
15.51,-0.1523,2126.667683,648.3742936
15.5112,-0.1523,2126.667683,648.3742936
15.5125,-0.1523,2126.667683,648.3742936
15.5138,-0.1523,2126.667683,648.3742936
15.515,-0.1523,2126.667683,648.3742936
15.5162,-0.25053,2126.667683,648.3742936
15.5175,-0.25053,2126.667683,648.3742936
15.5188,-0.1523,2126.667683,648.3742936
15.52,-0.1523,2126.667683,648.3742936
15.5212,-0.1523,2126.667683,648.3742936
15.5225,-0.1523,2126.667683,648.3742936
15.5238,-0.25053,2126.667683,648.3742936
15.525,-0.25053,2126.667683,648.3742936
15.5262,-0.25053,2126.667683,648.3742936
15.5275,-0.25053,2126.667683,648.3742936
15.5288,-0.25053,2126.667683,648.3742936
15.53,-0.25053,2126.667683,648.3742936
15.5312,-0.25053,2126.667683,648.3742936
15.5325,-0.25053,2126.667683,648.3742936
15.5337,-0.34876,2126.667683,648.3742936
15.535,-0.34876,2126.667683,648.3742936
15.5363,-0.25053,2126.667683,648.3742936
15.5375,-0.25053,2126.667683,648.3742936
15.5387,-0.25053,2126.667683,648.3742936
15.54,-0.25053,2126.667683,648.3742936
15.5413,-0.34876,2126.667683,648.3742936
15.5425,-0.34876,2126.667683,648.3742936
15.5437,-0.25053,2126.667683,648.3742936
15.545,-0.25053,2130.948171,649.6793203
15.5463,-0.25053,2130.948171,649.6793203
15.5475,-0.25053,2130.948171,649.6793203
15.5487,-0.1523,2130.948171,649.6793203
15.55,-0.1523,2130.948171,649.6793203
15.5513,-0.1523,2130.948171,649.6793203
15.5513,-0.1523,2130.948171,649.6793203
15.5513,-0.1523,2130.948171,649.6793203
15.5525,-0.1523,2130.948171,649.6793203
15.5538,-0.1523,2130.948171,649.6793203
15.555,-0.1523,2130.948171,649.6793203
15.5562,-0.1523,2130.948171,649.6793203
15.5575,-0.1523,2130.948171,649.6793203
15.5588,-0.1523,2130.948171,649.6793203
15.56,-0.1523,2130.948171,649.6793203
15.5612,-0.1523,2130.948171,649.6793203
15.5625,-0.1523,2130.948171,649.6793203
15.5638,-0.05407,2130.948171,649.6793203
15.565,-0.05407,2130.948171,649.6793203
15.5662,-0.1523,2130.948171,649.6793203
15.5675,-0.1523,2130.948171,649.6793203
15.5688,-0.1523,2130.948171,649.6793203
15.57,-0.1523,2130.948171,649.6793203
15.5712,-0.1523,2130.948171,649.6793203
15.5725,-0.1523,2130.948171,649.6793203
15.5737,-0.1523,2130.948171,649.6793203
15.575,-0.1523,2130.948171,649.6793203
15.5763,-0.1523,2130.948171,649.6793203
15.5775,-0.1523,2130.948171,649.6793203
15.5787,-0.1523,2130.948171,649.6793203
15.58,-0.1523,2130.948171,649.6793203
15.5813,-0.1523,2130.948171,649.6793203
15.5825,-0.1523,2130.948171,649.6793203
15.5837,-0.1523,2130.948171,649.6793203
15.585,-0.1523,2130.948171,649.6793203
15.5863,-0.05407,2130.948171,649.6793203
15.5875,-0.05407,2130.948171,649.6793203
15.5887,-0.05407,2130.948171,649.6793203
15.59,-0.05407,2130.948171,649.6793203
15.5913,-0.05407,2130.948171,649.6793203
15.5925,-0.05407,2130.948171,649.6793203
15.5938,-0.05407,2130.948171,649.6793203
15.595,-0.05407,2135.231707,650.9852766
15.5962,-0.05407,2135.231707,650.9852766
15.5975,-0.05407,2135.231707,650.9852766
15.5988,-0.1523,2135.231707,650.9852766
15.6,-0.1523,2135.231707,650.9852766
15.6012,-0.1523,2135.231707,650.9852766
15.6012,-0.1523,2135.231707,650.9852766
15.6012,-0.1523,2135.231707,650.9852766
15.6025,-0.1523,2135.231707,650.9852766
15.6038,-0.1523,2135.231707,650.9852766
15.605,-0.1523,2135.231707,650.9852766
15.6062,-0.1523,2135.231707,650.9852766
15.6075,-0.1523,2135.231707,650.9852766
15.6088,-0.1523,2135.231707,650.9852766
15.61,-0.1523,2135.231707,650.9852766
15.6112,-0.05407,2135.231707,650.9852766
15.6125,-0.05407,2135.231707,650.9852766
15.6138,-0.05407,2135.231707,650.9852766
15.615,-0.05407,2135.231707,650.9852766
15.6163,-0.05407,2135.231707,650.9852766
15.6175,-0.05407,2135.231707,650.9852766
15.6187,-0.05407,2135.231707,650.9852766
15.62,-0.05407,2135.231707,650.9852766
15.6213,-0.05407,2135.231707,650.9852766
15.6225,-0.05407,2135.231707,650.9852766
15.6237,-0.1523,2135.231707,650.9852766
15.625,-0.1523,2135.231707,650.9852766
15.6263,-0.1523,2135.231707,650.9852766
15.6275,-0.1523,2135.231707,650.9852766
15.6287,-0.25053,2135.231707,650.9852766
15.63,-0.25053,2135.231707,650.9852766
15.6313,-0.25053,2135.231707,650.9852766
15.6325,-0.25053,2135.231707,650.9852766
15.6337,-0.25053,2135.231707,650.9852766
15.635,-0.25053,2135.231707,650.9852766
15.6362,-0.25053,2135.231707,650.9852766
15.6375,-0.25053,2135.231707,650.9852766
15.6388,-0.25053,2135.231707,650.9852766
15.64,-0.25053,2135.231707,650.9852766
15.6412,-0.1523,2135.231707,650.9852766
15.6425,-0.1523,2135.231707,650.9852766
15.6438,-0.1523,2135.231707,650.9852766
15.645,-0.1523,2139.039634,652.1462299
15.6462,-0.1523,2139.039634,652.1462299
15.6475,-0.1523,2139.039634,652.1462299
15.6488,-0.1523,2139.039634,652.1462299
15.65,-0.1523,2139.039634,652.1462299
15.6512,-0.05407,2139.039634,652.1462299
15.6512,-0.05407,2139.039634,652.1462299
15.6512,-0.05407,2139.039634,652.1462299
15.6525,-0.05407,2139.039634,652.1462299
15.6538,-0.05407,2139.039634,652.1462299
15.655,-0.05407,2139.039634,652.1462299
15.6562,-0.1523,2139.039634,652.1462299
15.6575,-0.1523,2139.039634,652.1462299
15.6587,-0.05407,2139.039634,652.1462299
15.66,-0.05407,2139.039634,652.1462299
15.6613,-0.05407,2139.039634,652.1462299
15.6625,-0.05407,2139.039634,652.1462299
15.6637,-0.1523,2139.039634,652.1462299
15.665,-0.1523,2139.039634,652.1462299
15.6663,-0.05407,2139.039634,652.1462299
15.6675,-0.05407,2139.039634,652.1462299
15.6687,-0.05407,2139.039634,652.1462299
15.67,-0.05407,2139.039634,652.1462299
15.6713,-0.05407,2139.039634,652.1462299
15.6725,-0.05407,2139.039634,652.1462299
15.6737,-0.1523,2139.039634,652.1462299
15.675,-0.1523,2139.039634,652.1462299
15.6763,-0.1523,2139.039634,652.1462299
15.6775,-0.1523,2139.039634,652.1462299
15.6788,-0.1523,2139.039634,652.1462299
15.68,-0.1523,2139.039634,652.1462299
15.6812,-0.1523,2139.039634,652.1462299
15.6825,-0.1523,2139.039634,652.1462299
15.6838,-0.1523,2139.039634,652.1462299
15.685,-0.1523,2139.039634,652.1462299
15.6862,-0.1523,2139.039634,652.1462299
15.6875,-0.1523,2139.039634,652.1462299
15.6888,-0.25053,2139.039634,652.1462299
15.69,-0.25053,2139.039634,652.1462299
15.6912,-0.34876,2139.039634,652.1462299
15.6925,-0.34876,2139.039634,652.1462299
15.6938,-0.25053,2139.039634,652.1462299
15.695,-0.25053,2143.323171,653.4521862
15.6962,-0.25053,2143.323171,653.4521862
15.6975,-0.25053,2143.323171,653.4521862
15.6987,-0.25053,2143.323171,653.4521862
15.7,-0.25053,2143.323171,653.4521862
15.7013,-0.25053,2143.323171,653.4521862
15.7013,-0.25053,2143.323171,653.4521862
15.7013,-0.25053,2143.323171,653.4521862
15.7025,-0.25053,2143.323171,653.4521862
15.7037,-0.25053,2143.323171,653.4521862
15.705,-0.25053,2143.323171,653.4521862
15.7063,-0.25053,2143.323171,653.4521862
15.7075,-0.25053,2143.323171,653.4521862
15.7087,-0.25053,2143.323171,653.4521862
15.71,-0.25053,2143.323171,653.4521862
15.7113,-0.25053,2143.323171,653.4521862
15.7125,-0.25053,2143.323171,653.4521862
15.7137,-0.25053,2143.323171,653.4521862
15.715,-0.25053,2143.323171,653.4521862
15.7163,-0.25053,2143.323171,653.4521862
15.7175,-0.25053,2143.323171,653.4521862
15.7188,-0.1523,2143.323171,653.4521862
15.72,-0.1523,2143.323171,653.4521862
15.7212,-0.1523,2143.323171,653.4521862
15.7225,-0.1523,2143.323171,653.4521862
15.7238,-0.25053,2143.323171,653.4521862
15.725,-0.25053,2143.323171,653.4521862
15.7262,-0.1523,2143.323171,653.4521862
15.7275,-0.1523,2143.323171,653.4521862
15.7288,-0.1523,2143.323171,653.4521862
15.73,-0.1523,2143.323171,653.4521862
15.7312,-0.25053,2143.323171,653.4521862
15.7325,-0.25053,2143.323171,653.4521862
15.7338,-0.25053,2143.323171,653.4521862
15.735,-0.25053,2143.323171,653.4521862
15.7362,-0.1523,2143.323171,653.4521862
15.7375,-0.1523,2143.323171,653.4521862
15.7388,-0.1523,2143.323171,653.4521862
15.74,-0.1523,2143.323171,653.4521862
15.7413,-0.1523,2143.323171,653.4521862
15.7425,-0.1523,2143.323171,653.4521862
15.7437,-0.1523,2143.323171,653.4521862
15.745,-0.1523,2147.609756,654.759072
15.7463,-0.1523,2147.609756,654.759072
15.7475,-0.1523,2147.609756,654.759072
15.7487,-0.1523,2147.609756,654.759072
15.75,-0.1523,2147.609756,654.759072
15.7513,-0.1523,2147.609756,654.759072
15.7513,-0.1523,2147.609756,654.759072
15.7513,-0.1523,2147.609756,654.759072
15.7525,-0.1523,2147.609756,654.759072
15.7537,-0.1523,2147.609756,654.759072
15.755,-0.1523,2147.609756,654.759072
15.7563,-0.1523,2147.609756,654.759072
15.7575,-0.1523,2147.609756,654.759072
15.7587,-0.1523,2147.609756,654.759072
15.76,-0.1523,2147.609756,654.759072
15.7612,-0.1523,2147.609756,654.759072
15.7625,-0.1523,2147.609756,654.759072
15.7638,-0.1523,2147.609756,654.759072
15.765,-0.1523,2147.609756,654.759072
15.7662,-0.25053,2147.609756,654.759072
15.7675,-0.25053,2147.609756,654.759072
15.7688,-0.25053,2147.609756,654.759072
15.77,-0.25053,2147.609756,654.759072
15.7712,-0.25053,2147.609756,654.759072
15.7725,-0.25053,2147.609756,654.759072
15.7738,-0.1523,2147.609756,654.759072
15.775,-0.1523,2147.609756,654.759072
15.7762,-0.1523,2147.609756,654.759072
15.7775,-0.1523,2147.609756,654.759072
15.7788,-0.1523,2147.609756,654.759072
15.78,-0.1523,2147.609756,654.759072
15.7812,-0.1523,2147.609756,654.759072
15.7825,-0.1523,2147.609756,654.759072
15.7837,-0.1523,2147.609756,654.759072
15.785,-0.1523,2147.609756,654.759072
15.7863,-0.1523,2147.609756,654.759072
15.7875,-0.1523,2147.609756,654.759072
15.7887,-0.1523,2147.609756,654.759072
15.79,-0.1523,2147.609756,654.759072
15.7913,-0.1523,2147.609756,654.759072
15.7925,-0.1523,2147.609756,654.759072
15.7937,-0.1523,2147.609756,654.759072
15.795,-0.1523,2151.42378,655.9218843
15.7963,-0.1523,2151.42378,655.9218843
15.7975,-0.1523,2151.42378,655.9218843
15.7987,-0.05407,2151.42378,655.9218843
15.8,-0.05407,2151.42378,655.9218843
15.8013,-0.05407,2151.42378,655.9218843
15.8013,-0.05407,2151.42378,655.9218843
15.8013,-0.05407,2151.42378,655.9218843
15.8025,-0.05407,2151.42378,655.9218843
15.8038,-0.1523,2151.42378,655.9218843
15.805,-0.1523,2151.42378,655.9218843
15.8062,-0.1523,2151.42378,655.9218843
15.8075,-0.1523,2151.42378,655.9218843
15.8088,-0.1523,2151.42378,655.9218843
15.81,-0.1523,2151.42378,655.9218843
15.8112,-0.05407,2151.42378,655.9218843
15.8125,-0.05407,2151.42378,655.9218843
15.8138,-0.1523,2151.42378,655.9218843
15.815,-0.1523,2151.42378,655.9218843
15.8162,-0.1523,2151.42378,655.9218843
15.8175,-0.1523,2151.42378,655.9218843
15.8188,-0.1523,2151.42378,655.9218843
15.82,-0.1523,2151.42378,655.9218843
15.8212,-0.1523,2151.42378,655.9218843
15.8225,-0.1523,2151.42378,655.9218843
15.8237,-0.1523,2151.42378,655.9218843
15.825,-0.1523,2151.42378,655.9218843
15.8263,-0.25053,2151.42378,655.9218843
15.8275,-0.25053,2151.42378,655.9218843
15.8287,-0.25053,2151.42378,655.9218843
15.83,-0.25053,2151.42378,655.9218843
15.8313,-0.25053,2151.42378,655.9218843
15.8325,-0.25053,2151.42378,655.9218843
15.8337,-0.25053,2151.42378,655.9218843
15.835,-0.25053,2151.42378,655.9218843
15.8363,-0.1523,2151.42378,655.9218843
15.8375,-0.1523,2151.42378,655.9218843
15.8387,-0.1523,2151.42378,655.9218843
15.84,-0.1523,2151.42378,655.9218843
15.8413,-0.1523,2151.42378,655.9218843
15.8425,-0.1523,2151.42378,655.9218843
15.8438,-0.1523,2151.42378,655.9218843
15.845,-0.1523,2155.716463,657.2306291
15.8462,-0.1523,2155.716463,657.2306291
15.8475,-0.1523,2155.716463,657.2306291
15.8488,-0.1523,2155.716463,657.2306291
15.85,-0.1523,2155.716463,657.2306291
15.8512,-0.1523,2155.716463,657.2306291
15.8512,-0.1523,2155.716463,657.2306291
15.8512,-0.1523,2155.716463,657.2306291
15.8525,-0.1523,2155.716463,657.2306291
15.8538,-0.25053,2155.716463,657.2306291
15.855,-0.25053,2155.716463,657.2306291
15.8562,-0.25053,2155.716463,657.2306291
15.8575,-0.25053,2155.716463,657.2306291
15.8588,-0.25053,2155.716463,657.2306291
15.86,-0.25053,2155.716463,657.2306291
15.8612,-0.25053,2155.716463,657.2306291
15.8625,-0.25053,2155.716463,657.2306291
15.8638,-0.25053,2155.716463,657.2306291
15.865,-0.25053,2155.716463,657.2306291
15.8663,-0.25053,2155.716463,657.2306291
15.8675,-0.25053,2155.716463,657.2306291
15.8687,-0.25053,2155.716463,657.2306291
15.87,-0.25053,2155.716463,657.2306291
15.8713,-0.25053,2155.716463,657.2306291
15.8725,-0.25053,2155.716463,657.2306291
15.8737,-0.25053,2155.716463,657.2306291
15.875,-0.25053,2155.716463,657.2306291
15.8763,-0.25053,2155.716463,657.2306291
15.8775,-0.25053,2155.716463,657.2306291
15.8787,-0.25053,2155.716463,657.2306291
15.88,-0.25053,2155.716463,657.2306291
15.8813,-0.1523,2155.716463,657.2306291
15.8825,-0.1523,2155.716463,657.2306291
15.8837,-0.25053,2155.716463,657.2306291
15.885,-0.25053,2155.716463,657.2306291
15.8862,-0.25053,2155.716463,657.2306291
15.8875,-0.25053,2155.716463,657.2306291
15.8888,-0.25053,2155.716463,657.2306291
15.89,-0.25053,2155.716463,657.2306291
15.8912,-0.34876,2155.716463,657.2306291
15.8925,-0.34876,2155.716463,657.2306291
15.8938,-0.25053,2155.716463,657.2306291
15.895,-0.25053,2160.009146,658.5393739
15.8962,-0.34876,2160.009146,658.5393739
15.8975,-0.34876,2160.009146,658.5393739
15.8988,-0.34876,2160.009146,658.5393739
15.9,-0.34876,2160.009146,658.5393739
15.9012,-0.25053,2160.009146,658.5393739
15.9012,-0.25053,2160.009146,658.5393739
15.9012,-0.25053,2160.009146,658.5393739
15.9025,-0.25053,2160.009146,658.5393739
15.9038,-0.25053,2160.009146,658.5393739
15.905,-0.25053,2160.009146,658.5393739
15.9062,-0.25053,2160.009146,658.5393739
15.9075,-0.25053,2160.009146,658.5393739
15.9087,-0.25053,2160.009146,658.5393739
15.91,-0.25053,2160.009146,658.5393739
15.9113,-0.25053,2160.009146,658.5393739
15.9125,-0.25053,2160.009146,658.5393739
15.9137,-0.25053,2160.009146,658.5393739
15.915,-0.25053,2160.009146,658.5393739
15.9163,-0.25053,2160.009146,658.5393739
15.9175,-0.25053,2160.009146,658.5393739
15.9187,-0.1523,2160.009146,658.5393739
15.92,-0.1523,2160.009146,658.5393739
15.9213,-0.1523,2160.009146,658.5393739
15.9225,-0.1523,2160.009146,658.5393739
15.9237,-0.1523,2160.009146,658.5393739
15.925,-0.1523,2160.009146,658.5393739
15.9263,-0.1523,2160.009146,658.5393739
15.9275,-0.1523,2160.009146,658.5393739
15.9288,-0.1523,2160.009146,658.5393739
15.93,-0.1523,2160.009146,658.5393739
15.9312,-0.05407,2160.009146,658.5393739
15.9325,-0.05407,2160.009146,658.5393739
15.9338,-0.05407,2160.009146,658.5393739
15.935,-0.05407,2160.009146,658.5393739
15.9362,-0.05407,2160.009146,658.5393739
15.9375,-0.05407,2160.009146,658.5393739
15.9388,-0.1523,2160.009146,658.5393739
15.94,-0.1523,2160.009146,658.5393739
15.9412,-0.1523,2160.009146,658.5393739
15.9425,-0.1523,2160.009146,658.5393739
15.9438,-0.25053,2160.009146,658.5393739
15.945,-0.25053,2163.829268,659.7040452
15.9462,-0.25053,2163.829268,659.7040452
15.9475,-0.25053,2163.829268,659.7040452
15.9487,-0.25053,2163.829268,659.7040452
15.95,-0.25053,2163.829268,659.7040452
15.9513,-0.25053,2163.829268,659.7040452
15.9513,-0.25053,2163.829268,659.7040452
15.9513,-0.25053,2163.829268,659.7040452
15.9525,-0.25053,2163.829268,659.7040452
15.9537,-0.1523,2163.829268,659.7040452
15.955,-0.1523,2163.829268,659.7040452
15.9563,-0.1523,2163.829268,659.7040452
15.9575,-0.1523,2163.829268,659.7040452
15.9587,-0.1523,2163.829268,659.7040452
15.96,-0.1523,2163.829268,659.7040452
15.9613,-0.25053,2163.829268,659.7040452
15.9625,-0.25053,2163.829268,659.7040452
15.9637,-0.25053,2163.829268,659.7040452
15.965,-0.25053,2163.829268,659.7040452
15.9663,-0.25053,2163.829268,659.7040452
15.9675,-0.25053,2163.829268,659.7040452
15.9688,-0.25053,2163.829268,659.7040452
15.97,-0.25053,2163.829268,659.7040452
15.9712,-0.25053,2163.829268,659.7040452
15.9725,-0.25053,2163.829268,659.7040452
15.9738,-0.25053,2163.829268,659.7040452
15.975,-0.25053,2163.829268,659.7040452
15.9762,-0.25053,2163.829268,659.7040452
15.9775,-0.25053,2163.829268,659.7040452
15.9788,-0.25053,2163.829268,659.7040452
15.98,-0.25053,2163.829268,659.7040452
15.9812,-0.25053,2163.829268,659.7040452
15.9825,-0.25053,2163.829268,659.7040452
15.9838,-0.34876,2163.829268,659.7040452
15.985,-0.34876,2163.829268,659.7040452
15.9862,-0.25053,2163.829268,659.7040452
15.9875,-0.25053,2163.829268,659.7040452
15.9888,-0.25053,2163.829268,659.7040452
15.99,-0.25053,2163.829268,659.7040452
15.9913,-0.1523,2163.829268,659.7040452
15.9925,-0.1523,2163.829268,659.7040452
15.9937,-0.1523,2163.829268,659.7040452
15.995,-0.1523,2168.125,661.0137195
15.9963,-0.05407,2168.125,661.0137195
